delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
18702.0,xpressbees,automobile parts,ev bike,standard,south,hot,0.265076660988075,0.8994882292732854,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,5,0.28962081468618
18703.0,dhl,fragile items,ev bike,standard,east,foggy,0.854855195911414,0.6405322415557829,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,4,0.8280211771459829
18704.0,fedex,cosmetics,ev bike,two day,central,stormy,0.4575809199318569,0.9535312180143295,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,0.47856677960138266
18705.0,xpressbees,groceries,scooter,standard,west,rainy,0.46439522998296423,0.0010235414534288632,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,0.3942560999189878
18706.0,dhl,clothing,van,same day,east,stormy,0.5833049403747871,0.6063459570112589,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,3,0.6305589162431071
18707.0,xpressbees,pharmacy,van,standard,east,rainy,0.8589437819420783,0.726100307062436,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,0.8400832189803189
18708.0,xpressbees,groceries,van,express,south,stormy,0.2957410562180579,0.7082906857727738,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,delayed,2,0.33319770584388353
18709.0,ekart,documents,ev bike,standard,east,cold,0.9880749574105623,0.9559877175025587,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,0.985289643845769
18710.0,xpressbees,documents,ev van,express,north,clear,0.8412265758091994,0.17420675537359262,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,yes,failed,1,0.8030773430613851
18711.0,blue dart,clothing,van,two day,central,cold,0.38466780238500853,0.5160696008188331,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,0.36724337192752987
18712.0,ekart,fragile items,scooter,standard,east,clear,0.018739352640545145,0.6904810644831114,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000024,no,delivered,4,0.03450277452986011
18713.0,amazon logistics,documents,ev van,express,south,rainy,0.17001703577512778,0.4419651995905834,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,delayed,3,0.18777007848524696
18714.0,ecom express,automobile parts,bike,express,central,rainy,0.55809199318569,0.2947799385875128,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,2,0.5442509081663536
18715.0,delhivery,cosmetics,van,same day,central,clear,0.837137989778535,0.4808597748208802,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,0.8609413128966518
18716.0,shadowfax,clothing,ev van,two day,central,clear,0.9522998296422488,0.5914022517911974,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,0.9163720553068689
18717.0,shadowfax,electronics,ev van,express,central,hot,0.3788756388415673,0.8323439099283519,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,5,0.4243981925934639
18718.0,shadowfax,groceries,ev bike,standard,east,foggy,0.033049403747870534,0.32139201637666326,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,0.012974567178286343
18719.0,amazon logistics,electronics,ev van,two day,west,foggy,0.709710391822828,0.4515864892528147,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,0.6714293298371194
18720.0,delhivery,automobile parts,scooter,standard,west,stormy,0.3086882453151618,0.1938587512794268,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,0.2639808433436136
18721.0,xpressbees,automobile parts,bike,two day,west,rainy,0.596252129471891,0.6085977482088024,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,0.5780753717568136
18722.0,ekart,pharmacy,ev van,same day,south,clear,0.39999999999999997,0.5770726714431934,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,0.4527576534110856
18723.0,blue dart,documents,van,two day,south,foggy,0.6344122657580921,0.5856704196519958,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,0.6123227224666002
18724.0,fedex,fragile items,scooter,two day,west,hot,0.24497444633730833,0.13121801432958033,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,0.1971776904013472
18725.0,delhivery,pharmacy,van,same day,north,clear,0.1505962521294719,0.5574206755373592,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,0.21276596021530025
18726.0,shadowfax,groceries,ev bike,express,north,cold,0.16524701873935266,0.773797338792221,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,4,0.21485437198920637
18727.0,shadowfax,fragile items,van,express,west,clear,0.926405451448041,0.20573183213920163,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,2,0.8874075406108259
18728.0,fedex,clothing,truck,same day,east,clear,0.8746166950596252,0.1977482088024565,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,0.8697308590229667
18729.0,delhivery,pharmacy,truck,same day,central,rainy,0.8592844974446339,0.7410440122824973,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,2,0.9068928778782671
18730.0,xpressbees,cosmetics,van,two day,west,rainy,0.6153321976149915,0.8679631525076765,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,3,0.6210211852133679
18731.0,delhivery,automobile parts,ev van,two day,south,foggy,0.4078364565587734,0.7928352098259979,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,0.41575177749215186
18732.0,ekart,clothing,ev van,two day,south,foggy,0.22010221465076663,0.3529170931422722,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,0.19456880217288508
18733.0,dhl,documents,van,express,south,stormy,0.6555366269165247,0.42845445240532243,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000005,yes,delayed,3,0.6500312415991846
18734.0,xpressbees,fragile items,ev bike,express,north,stormy,0.3168654173764906,0.5193449334698055,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,delayed,3,0.33535117717460916
18735.0,dhl,furniture,ev bike,two day,south,rainy,0.5982964224872231,0.4186284544524053,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,4,0.5619145778428488
18736.0,amazon logistics,cosmetics,bike,express,central,clear,0.3557069846678024,0.009211873080859774,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,delayed,3,0.3237965998834653
18737.0,ecom express,cosmetics,ev van,two day,central,clear,0.005451448040885862,0.32425793244626405,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000016,no,delivered,5,0.0
18738.0,xpressbees,documents,ev bike,same day,south,foggy,0.6235093696763203,0.8090071647901739,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,3,0.6882667431420069
18739.0,delhivery,documents,ev van,express,east,hot,0.9982964224872233,0.25056294779938587,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,delivered,4,0.9603197859384436
18740.0,xpressbees,furniture,ev bike,two day,north,cold,0.4735945485519591,0.7914022517911974,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,0.47839762475365194
18741.0,blue dart,electronics,ev van,express,north,hot,0.14582623509369677,0.854861821903787,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,4,0.20404147364580483
18742.0,amazon logistics,fragile items,truck,same day,east,stormy,0.7519591141396934,0.6992835209825997,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,delayed,2,0.8004424310101952
18743.0,ecom express,clothing,bike,express,east,stormy,0.5052810902896082,0.570317297850563,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,failed,1,0.5201008006749538
18744.0,delhivery,automobile parts,scooter,two day,west,rainy,0.7158432708688245,0.5658137154554759,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,0.6881756597624596
18745.0,delhivery,fragile items,bike,same day,south,rainy,0.8889267461669507,0.36560900716479017,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,failed,2,0.8993980169326603
18746.0,xpressbees,groceries,scooter,same day,south,stormy,0.27427597955706984,0.5279426816786079,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,0.32803848298809696
18747.0,blue dart,electronics,truck,express,west,clear,0.25349233390119247,0.2906857727737973,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,failed,2,0.25304433184225505
18748.0,ecom express,fragile items,ev van,standard,central,foggy,0.4681431005110732,0.6798362333674514,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,0.46255562266810274
18749.0,fedex,furniture,ev bike,two day,west,stormy,0.0797274275979557,0.5097236438075742,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,0.07549680128182942
18750.0,shadowfax,clothing,van,express,south,cold,0.09437819420783647,0.7011258955987717,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,3,0.14026359009564535
18751.0,amazon logistics,groceries,van,same day,east,cold,0.5093696763202726,0.7881269191402251,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,2,0.5773011630306614
18752.0,blue dart,automobile parts,truck,two day,east,cold,0.3938671209540034,0.6216990788126918,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,0.38609763149382204
18753.0,shadowfax,cosmetics,van,express,south,stormy,0.3986371379897785,0.14984646878198565,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000004,yes,delayed,2,0.37819289534025236
18754.0,ecom express,cosmetics,truck,standard,north,rainy,0.6470187393526405,0.5320368474923234,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,0.6192450593121954
18755.0,delhivery,furniture,ev van,two day,central,rainy,0.9386712095400342,0.7273285568065506,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,0.9163200076614132
18756.0,blue dart,clothing,bike,same day,north,cold,0.945144804088586,0.5445240532241555,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,0.9701307671068247
18757.0,blue dart,automobile parts,van,same day,north,hot,0.4013628620102215,0.0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,0.3987256914724877
18758.0,dhl,cosmetics,bike,express,north,hot,0.6524701873935265,0.3725690890481064,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,delayed,3,0.6417751838387895
18759.0,blue dart,furniture,ev van,two day,north,stormy,0.39761499148211243,0.7252814738996929,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,5,0.39955194784409537
18760.0,blue dart,cosmetics,scooter,express,south,clear,0.7495741056218058,0.0925281473899693,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000006,yes,delayed,3,0.707784610187858
18761.0,amazon logistics,groceries,truck,standard,north,stormy,0.5056218057921635,0.5860798362333675,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,4,0.48939919581183006
18762.0,fedex,cosmetics,bike,same day,west,hot,0.1192504258943782,0.13797338792221084,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,3,0.14284645450137964
18763.0,dhl,automobile parts,van,two day,central,rainy,0.5482112436115844,0.7117707267144319,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,0.5420453891901724
18764.0,dhl,groceries,ev van,express,central,rainy,1.0000000000000002,0.5598771750255884,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000007,yes,delayed,2,0.9937148564538949
18765.0,ecom express,electronics,ev van,express,east,foggy,0.2678023850085179,0.9572159672466733,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,delayed,2,0.330257013875642
18766.0,fedex,cosmetics,bike,two day,central,clear,0.7734241908006815,0.0,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,0.6891450471590703
18767.0,fedex,fragile items,truck,same day,east,clear,0.28279386712095395,0.33572159672466734,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,0.3178436504344807
18768.0,ecom express,fragile items,scooter,express,west,hot,0.7308347529812607,0.37748208802456495,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,2,0.7170621029903193
18769.0,delhivery,automobile parts,ev bike,express,south,cold,0.4746166950596252,0.5836233367451381,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,5,0.4920926614641575
18770.0,fedex,groceries,truck,two day,east,foggy,0.7189097103918228,0.9578300921187307,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,0.7284800552121422
18771.0,xpressbees,automobile parts,ev bike,same day,north,clear,0.8402044293015333,0.7727737973387921,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,0.891701471360913
18772.0,fedex,clothing,ev van,standard,south,cold,0.010562180579216356,0.798157625383828,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,0.03696202577763736
18773.0,amazon logistics,pharmacy,van,two day,north,cold,0.6453151618398637,0.22517911975435004,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,0.5883612876899771
18774.0,amazon logistics,fragile items,bike,express,south,foggy,0.05962521294718911,0.1877175025588536,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,5,0.05813240556670387
18775.0,dhl,automobile parts,scooter,standard,west,cold,0.9574105621805793,0.40614124872057317,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000024,no,delivered,5,0.9035878523918364
18776.0,amazon logistics,pharmacy,scooter,standard,east,stormy,0.517206132879046,0.2998976458546571,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,0.47317334234104585
18777.0,ekart,furniture,bike,two day,central,hot,0.2882453151618399,0.7586489252814738,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,0.29831277147726576
18778.0,ekart,furniture,ev bike,standard,west,hot,0.6783645655877343,0.46202661207778906,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,0.6424973449194861
18779.0,ecom express,fragile items,ev van,same day,central,rainy,0.6862010221465077,0.767451381780962,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,failed,1,0.7441594084056425
18780.0,delhivery,fragile items,truck,same day,east,cold,0.4579216354344123,0.10501535312180142,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,0.463050075299931
18781.0,dhl,documents,truck,express,west,clear,0.9083475298126065,0.8996929375639712,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,yes,failed,1,0.9363323273390926
18782.0,shadowfax,clothing,truck,express,west,rainy,0.9730834752981261,0.5105424769703172,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,yes,delayed,2,0.9610354410634581
18783.0,dhl,fragile items,ev van,standard,north,clear,0.4582623509369676,0.9999999999999999,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,3,0.4837260024571693
18784.0,amazon logistics,fragile items,bike,standard,north,rainy,0.7182282793867122,0.4845445240532241,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000024,no,delivered,5,0.6827041510339393
18785.0,ekart,electronics,truck,express,east,hot,0.0,0.2321392016376663,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,0.003488883794002702
18786.0,fedex,furniture,ev van,two day,north,cold,0.3028960817717206,0.1592630501535312,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,0.25515226148320697
18787.0,blue dart,furniture,bike,two day,central,clear,0.8419080068143101,0.6362333674513817,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,delivered,3,0.8152499861423143
18788.0,blue dart,electronics,truck,same day,central,rainy,0.117206132879046,0.8028659160696008,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,0.20428869996171894
18789.0,blue dart,pharmacy,bike,express,north,rainy,0.026235093696763204,0.9275332650972363,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000002,yes,delayed,2,0.09679079422885298
18790.0,xpressbees,automobile parts,ev van,two day,south,stormy,0.6885860306643953,0.16356192425793245,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,delivered,5,0.6237992282895607
18791.0,blue dart,clothing,truck,express,south,cold,0.3727427597955707,0.18423746161719548,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,failed,2,0.3567492654125439
18792.0,xpressbees,fragile items,ev van,two day,central,clear,0.8954003407155026,0.4472876151484135,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,0.848306746962304
18793.0,dhl,electronics,scooter,standard,central,foggy,0.9737649063032368,0.23357215967246672,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000024,no,delivered,4,0.9027485841088648
18794.0,shadowfax,clothing,ev bike,same day,south,hot,0.3431005110732538,0.8143295803480041,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,0.4210541313729414
18795.0,amazon logistics,pharmacy,ev bike,standard,west,cold,0.9819420783645657,0.3232343909928352,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,3,0.919104556693288
18796.0,amazon logistics,automobile parts,bike,express,north,rainy,0.6991482112436117,0.4151484135107471,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000006,yes,failed,1,0.6904006966056866
18797.0,delhivery,fragile items,ev bike,two day,north,stormy,0.44463373083475294,0.0002047082906857737,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,0.3753107569731483
18798.0,amazon logistics,automobile parts,ev bike,two day,east,hot,0.5488926746166951,0.040327533265097235,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,0.4786773808479758
18799.0,ecom express,automobile parts,truck,standard,south,cold,0.9103918228279387,0.5834186284544524,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,0.8755992310480859
18800.0,xpressbees,fragile items,truck,express,north,hot,0.09165247018739353,0.8646878198567041,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,3,0.15325598359250026
18801.0,blue dart,groceries,ev bike,standard,east,hot,0.34889267461669504,0.4474923234390993,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,0.32654861913693034
18802.0,shadowfax,clothing,bike,same day,central,stormy,0.3809199318568995,0.8978505629477993,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,0.4651254751624732
18803.0,shadowfax,fragile items,van,two day,east,clear,0.4078364565587734,0.03561924257932446,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,0.3435551872895486
18804.0,shadowfax,clothing,scooter,express,east,clear,0.6105621805792164,0.9003070624360285,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,no,delivered,5,0.652080617638999
18805.0,dhl,furniture,ev van,express,north,hot,0.1887563884156729,0.587308085977482,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,failed,2,0.21951914221316476
18806.0,fedex,cosmetics,scooter,express,east,rainy,0.5829642248722317,0.3365404298874104,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,delayed,3,0.5719792912828261
18807.0,shadowfax,electronics,bike,two day,central,hot,0.9468483816013629,0.09273285568065506,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,0.8636217666376153
18808.0,fedex,automobile parts,ev van,two day,south,clear,0.4780238500851789,0.23172978505629477,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,0.4292646474435628
18809.0,xpressbees,documents,van,two day,central,stormy,0.41567291311754684,0.834186284544524,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,4,0.4271762356696567
18810.0,xpressbees,clothing,ev bike,standard,north,rainy,0.11073253833049404,0.9938587512794267,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,0.1512586551981415
18811.0,ekart,groceries,scooter,standard,west,stormy,0.740374787052811,0.06305015353121801,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,0.6636612187528707
18812.0,shadowfax,furniture,ev bike,standard,west,foggy,0.699488926746167,0.14984646878198565,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,0.6329010602886093
18813.0,xpressbees,furniture,ev van,standard,south,hot,0.6538330494037479,0.3662231320368474,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,0.6099415426870065
18814.0,fedex,clothing,ev bike,same day,north,foggy,0.9672913117546849,0.9871033776867962,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,2,1.0
18815.0,xpressbees,clothing,scooter,same day,west,hot,0.39011925042589435,0.12446264073694985,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,0.4001700136338807
18816.0,blue dart,furniture,truck,two day,west,cold,0.5686541737649063,0.9463664278403274,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,0.5839307318705689
18817.0,dhl,documents,ev bike,same day,south,foggy,0.913458262350937,0.299078812691914,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,1,0.91647615059778
18818.0,xpressbees,pharmacy,ev van,two day,east,hot,0.7352640545144805,0.46837256908904806,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,0.6974271287421931
18819.0,ecom express,automobile parts,scooter,standard,central,foggy,0.647359454855196,0.29191402251791193,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,3,0.5966758990515096
18820.0,shadowfax,electronics,scooter,same day,central,foggy,0.6620102214650767,0.7142272262026612,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,0.7159886203027975
18821.0,shadowfax,electronics,van,standard,south,hot,0.2705281090289608,0.06673490276356192,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,0.215426896089218
18822.0,dhl,pharmacy,scooter,express,east,cold,0.09131175468483815,0.8501535312180143,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,3,0.1515449172481473
18823.0,xpressbees,electronics,ev bike,express,east,rainy,0.032708688245315164,0.49457523029682693,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000002,yes,failed,2,0.06169116332473073
18824.0,dhl,pharmacy,truck,same day,central,foggy,0.6671209540034072,0.11218014329580347,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,0.6634660400824122
18825.0,delhivery,furniture,van,standard,east,foggy,0.4848381601362862,0.2583418628454452,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,3,0.43830792584147377
18826.0,ekart,furniture,ev bike,standard,north,foggy,0.8940374787052812,0.10051177072671443,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,3,0.8139422890502422
18827.0,shadowfax,pharmacy,scooter,standard,north,rainy,0.018398637137989778,0.5668372569089047,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,0.022388685050068545
18828.0,ecom express,automobile parts,ev van,standard,west,clear,0.6364565587734242,0.9361310133060388,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,0.6476890975536825
18829.0,fedex,clothing,truck,same day,north,rainy,0.16933560477001702,0.24073694984646876,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,0.20046319802073215
18830.0,amazon logistics,clothing,ev van,two day,east,hot,0.4470187393526406,0.935926305015353,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,0.4668040117284164
18831.0,amazon logistics,cosmetics,truck,express,east,cold,0.8541737649063034,0.24851586489252814,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,yes,delayed,2,0.8225236445947348
18832.0,shadowfax,electronics,ev bike,two day,north,rainy,0.393526405451448,0.15537359263050152,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,0.3413106325792757
18833.0,amazon logistics,groceries,scooter,two day,west,foggy,0.5124361158432709,0.8683725690890481,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,0.522820290150009
18834.0,dhl,furniture,scooter,express,north,rainy,0.779557069846678,0.5443193449334698,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,2,0.779486747758633
18835.0,dhl,groceries,truck,standard,central,cold,0.009880749574105622,0.34718526100307057,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,5,0.0
18836.0,xpressbees,furniture,scooter,express,west,foggy,0.0,0.7011258955987717,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,3,0.0482043171960476
18837.0,shadowfax,clothing,bike,standard,north,clear,0.7775127768313459,0.4575230296827021,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,0.7367296070168552
18838.0,fedex,documents,van,two day,south,hot,0.4017035775127768,0.05977482088024564,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,0.3400029354872037
18839.0,dhl,electronics,scooter,two day,central,clear,0.8534923339011925,0.6671443193449333,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,0.8292573087255534
18840.0,ecom express,automobile parts,truck,express,north,cold,0.8177172061328791,0.6822927328556806,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,2,0.8290751419664588
18841.0,delhivery,fragile items,truck,same day,south,stormy,0.7587734241908007,0.4994882292732855,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,yes,delayed,3,0.787898948455395
18842.0,delhivery,documents,truck,express,west,stormy,0.9795570698466781,0.5596724667349028,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,2,0.9719003870523153
18843.0,fedex,electronics,ev bike,standard,east,foggy,0.5229982964224873,0.014534288638689863,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,0.45149549800878713
18844.0,delhivery,documents,bike,standard,south,cold,0.1536626916524702,0.2689866939611054,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,0.12313340878507004
18845.0,dhl,automobile parts,ev bike,standard,north,rainy,0.3703577512776831,0.18833162743091092,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,0.32233275985502646
18846.0,shadowfax,fragile items,van,express,south,foggy,0.893015332197615,0.8208802456499488,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,delivered,3,0.9141795482420516
